     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata
  90769235,      1063,         0,    73.8,pymatching,ded7df1a1406be6a7aa708c4d9c9da5099fa11a405e54b1bb6ce15a33a127b0b,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":7e-05,""q"":50,""r"":3}"
 100000000,        17,         0,    65.6,pymatching,ceac573e54a85256407c6386f1bb235d8975fd036344b21447510bc7000b2740,"{""b"":""X"",""c"":""bacon_shor_xx_surgery"",""d"":5,""g"":""all"",""noise"":""uniform"",""p"":7e-06,""q"":50,""r"":3}"
     26784,      1001,         0,   0.020,pymatching,e12b1d7ac0e4695772afdc9b86202d1bc753a2ae24aaaf8123dea53d156f2f6c,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":1}"
     27479,      1007,         0,   0.021,pymatching,6afcac62025de9192e5bb3e89cf9a8f6957255d2eb7ec90bc1d8c17ead6bdd2d,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":5}"
     26755,      1001,         0,   0.020,pymatching,1021100cb18aedf617e73d8ef5a8b65d2f5b38faf2cc337cc2793e705c12ca72,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":1}"
     27203,      1033,         0,   0.024,pymatching,cc9813a1ac95c8153ea6afffc71878813e7b895d6f5b18df274a477f7ad82e0b,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":7}"
     27173,      1001,         0,   0.023,pymatching,adcf04713494c2246c86852e1f2cec513a9f73e832ef63bda09a0cabc764ca56,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":1}"
     29295,      1014,         0,   0.023,pymatching,75cbefafd00a77061be2fbe11749e4e068091783914cc1060ba2f4d75a15f05d,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":2,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":4,""r"":8,""surgery_hold_factor"":9}"
     14420,      1001,         0,    1.49,pymatching,ef0325f548ff3157e0f3bd9a41f2a12c2415fe0a3056a2be9f0864b8df2cd7a8,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":1}"
     14296,      1001,         0,    1.58,pymatching,b2d55ebb0104826b0ab46f52b12d0d8325b39709ead1091ba7a9e7502f6dea5e,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":5,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":5}"
     14640,      1023,         0,   0.295,pymatching,ca89d2c656d8c10082da680379d897a10048970e59a2a4815270bf121aa44935,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":1}"
     14929,      1015,         0,   0.375,pymatching,bdb3c830269639d20679ae88c55d4dd89cdbe18f1118d4d5d32706a29db868b8,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":7,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":7}"
     14827,      1050,         0,   0.417,pymatching,167bb74260b0a8c96ebd81fa5b8cd66c9a6d89d864da56269aba6d6922e044b2,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":1}"
     14289,      1003,         0,   0.388,pymatching,19d89a7e3a169bafe4bc136a451b3a2a55fb9f962d74b011e46db0a66a91b7d9,"{""b"":""X"",""c"":""fractal_bacon_shor"",""d"":3,""fractal_pitch"":9,""g"":""all"",""noise"":""uniform"",""p"":0.001,""q"":9,""r"":12,""surgery_hold_factor"":9}"
